,Movie ID,Actor 1,Actor 2,Actor 3,Director
1896,411088,Mario Casas,Ana Wagener,Jose Coronado,Oriol Paulo
1897,324852,Steve Carell,Kristen Wiig,Trey Parker,Kyle Balda
1898,55341,Stan Shaw,Gabrielle Haugh,Jonathan Breck,Victor Salva
1899,274855,Gerard Butler,Alexandra Maria Lara,Jim Sturgess,Dean Devlin
1900,406997,Jacob Tremblay,Julia Roberts,Owen Wilson,Stephen Chbosky
1901,464889,Chad Michael Collins,Danay García,Joe Lando,Claudio Fäh
1902,378236,T.J. Miller,James Corden,Anna Faris,Tony Leondis
1903,381289,Josh Gad,K.J. Apa,Britt Robertson,Lasse Hallström
1904,268531,Kevin Hart,Thomas Middleditch,Ed Helms,David Soren
1905,282035,Tom Cruise,Annabelle Wallis,Sofia Boutella,Alex Kurtzman
1906,324849,Will Arnett,Zach Galifianakis,Michael Cera,Chris McKay
1907,393345,Fiona Dourif,Brad Dourif,Alex Vincent,Don Mancini
1908,451156,Marcus Rosner,Sarah Butler,Miranda Frigon,David Winning
1909,419479,Judah Lewis,Samara Weaving,Robbie Amell,McG
1910,392044,Kenneth Branagh,Tom Bateman,Michelle Pfeiffer,Kenneth Branagh
1911,399055,Sally Hawkins,Doug Jones,Michael Shannon,Guillermo del Toro
1912,346648,Ben Whishaw,Sally Hawkins,Hugh Grant,Paul King
1913,137116,Demi Lovato,Rainn Wilson,Joe Manganiello,Kelly Asbury
1914,274862,Dave Franco,Justin Theroux,Fred Armisen,Paul Fisher
1915,339692,Nikolaj Coster-Waldau,Omari Hardwick,Lake Bell,Ric Roman Waugh
1916,315837,Scarlett Johansson,Takeshi Kitano,Michael Pitt,Rupert Sanders
1917,378111,Cooper Kelly Kramer,Shannon Conley,Marc Thompson,Toby Genkel
1918,433251,Marlon Wayans,Regina Hall,Dennis Haysbert,Michael Tiddes
1919,460846,Antonio Banderas,Ben Kingsley,Liam McIntyre,Alain Desrochers
1920,425134,Eugenio Derbez,Salma Hayek Pinault,Rob Lowe,Ken Marino
1921,467938,Matilda Lutz,Kevin Janssens,Vincent Colombe,Coralie Fargeat
1922,405775,Aaron Taylor-Johnson,John Cena,Laith Nakli,Doug Liman
1923,395834,Jeremy Renner,Elizabeth Olsen,Gil Birmingham,Taylor Sheridan
1924,389015,Margot Robbie,Sebastian Stan,Allison Janney,Craig Gillespie
1925,292280,Douglas Smith,Lucien Laviscount,Cressida Bonas,Stacy Title
1926,339404,Alexandra Daddario,Kate Upton,Matt Barr,William H. Macy
1927,417830,Jason Ian Drucker,Alicia Silverstone,Tom Everett Scott,David Bowers
1928,467248,Cristine Prosperi,Jordan Rodrigues,Gia Lodge-O'Meally,Robert Adetuyi
1929,440021,Jessica Rothe,Israel Broussard,Ruby Modine,Christopher Landon
1930,381283,Jennifer Lawrence,Javier Bardem,Ed Harris,Darren Aronofsky
1931,419680,Will Ferrell,Mark Wahlberg,John Lithgow,Sean Anders
1932,337170,Tom Cruise,Sarah Wright,Domhnall Gleeson,Doug Liman
1933,390043,Ryan Reynolds,Samuel L. Jackson,Gary Oldman,Patrick Hughes
1934,341013,Charlize Theron,James McAvoy,John Goodman,David Leitch
1935,455839,Andrew Wilson,Cassidy Gifford,Brianne Howey,Ben Foster
1936,417644,Michael Peña,Dax Shepard,Jessica McNamee,Dax Shepard
1937,390062,Daniel Radcliffe,Thomas Kretschmann,Alex Russell,Greg McLean
1938,395991,Josh Brolin,Miles Teller,Jeff Bridges,Joseph Kosinski
1939,452773,Óscar Barberán,Michelle Jenner,Adriana Ugarte,Enrique Gato
1940,435707,Ana Polvorosa,Carmen Machi,Macarena Gómez,Eduardo Casanova
1941,300665,Stephen Dorff,Vanessa Grasse,Lorina Kamburova,Alexandre Bustillo
1942,350312,Prabhas,Rana Daggubati,Sathyaraj,S. S. Rajamouli
1943,354556,Anton Pampushnyy,Sanjar Madi,Sebastien Sisak,Sarik Andreasyan
1944,460793,Josh Gad,Kristen Bell,Idina Menzel,Kevin Deters
1945,433498,Charlie Hunnam,Rami Malek,Christopher Fairbank,Michael Noer
1946,301337,Matt Damon,Christoph Waltz,Hong Chau,Alexander Payne
1947,408647,Stuart Allan,Jake T. Austin,Taissa Farmiga,Sam Liu
1948,384680,Christian Bale,Rosamund Pike,Wes Studi,Scott Cooper
1949,455656,Nesta Cooper,Keith Powers,Alicia Sanz,Fernando Lebrija
1950,427564,Frank Welker,Matthew Lillard,Grey DeLisle,Matt Peters
1951,400106,Will Smith,Joel Edgerton,Lucy Fry,David Ayer
1952,462650,Eric Bauza,Jayma Mays,Maria Bamford,Roy Burdine
1953,353491,Idris Elba,Matthew McConaughey,Tom Taylor,Nikolaj Arcel
1954,399366,George MacKay,Anya Taylor-Joy,Charlie Heaton,Sergio G. Sánchez
1955,314095,Charlie Hunnam,Robert Pattinson,Sienna Miller,James Gray
1956,14564,Matilda Lutz,Alex Roe,Johnny Galecki,F. Javier Gutiérrez
1957,340837,Dane DeHaan,Jason Isaacs,Mia Goth,Gore Verbinski
1958,408220,Matt Ryan,Jason O'Mara,Camilla Luddington,Jay Oliva
1959,428288,Mitsuki Takahata,Yosuke Eguchi,Shinnosuke Mitsushima,Kenji Kamiyama
1960,353616,Anna Kendrick,Rebel Wilson,Brittany Snow,Trish Sie
1961,399170,Channing Tatum,Adam Driver,Daniel Craig,Steven Soderbergh
1962,488623,Kang Ha-neul,Kim Moo-yul,Moon Sung-keun,Jang Hang-jun
1963,335360,Tara Strong,Ashleigh Ball,Andrea Libman,Jayson Thiessen
1964,411840,Jeremy Shada,Jon Heder,Melissa Sturm,Henry Yu
1965,460648,Jackie Chan,Show Lo,Ouyang Nana,Leo Zhang
1966,415842,Dylan O'Brien,Michael Keaton,Taylor Kitsch,Michael Cuesta
1967,451644,Marte Germaine Christensen,Patrick Stewart,Tom Rhys Harries,Patrik Syversen
1968,424998,Mike Vogel,Erika Christensen,Faye Dunaway,Jon Gunn
1969,433808,Rafe Spall,Arsher Ali,Robert James-Collier,David Bruckner
1970,461053,Adrianne Palicki,Michael Jai White,Ty Olsson,Tony Giglio
1971,430447,Yuki Amami,Ryunosuke Kamiki,Hana Sugisaki,Hiromasa Yonebayashi
1972,397422,Scarlett Johansson,Kate McKinnon,Jillian Bell,Lucia Aniello
1973,434203,Nicholas Hoult,Laia Costa,Danny Huston,Drake Doremus
1974,339259,Jason Clarke,Rosamund Pike,Jack O'Connell,Cédric Jimenez
1975,404733,Scott Eastwood,Freddie Thorp,Ana de Armas,Antonio Negret
1976,413594,Yoshitsugu Matsuoka,Haruka Tomatsu,Kanae Ito,Tomohiko Ito
1977,313943,Lee Pace,Bérénice Marlohe,Jason Flemyng,Joe Miale
1978,399404,Gary Oldman,Kristin Scott Thomas,Ben Mendelsohn,Joe Wright
1979,343674,Carla Gugino,Bruce Greenwood,Henry Thomas,Mike Flanagan
1980,434757,Erica Lindbeck,Sienna Bohn,Shannon Chan-Kent,Conrad Helten
1981,433422,Tetsuya Kakihara,Aya Hirano,Rie Kugimiya,Tatsuma Minamikawa
1982,417870,Regina Hall,Queen Latifah,Jada Pinkett Smith,Malcolm D. Lee
1983,437033,Alexandra Jiménez,Paco León,Rossy de Palma,Vicente Villanueva
1984,353070,Morgan Freeman,Michael Caine,Alan Arkin,Zach Braff
1985,295693,Alec Baldwin,Steve Buscemi,Miles Bakshi,Tom McGrath
1986,455411,JP Karliak,Jess Harnell,Lincoln Melcher,Spike Brandt
1987,335777,Will Arnett,Maya Rudolph,Bobby Cannavale,Cal Brunker
1988,290512,Idris Elba,Kate Winslet,Dermot Mulroney,Hany Abu-Assad
1989,289222,Jessica Chastain,Daniel Brühl,Johan Heldenbergh,Niki Caro
1990,484886,Jeannine Wacker,Julian Schaffner,John Cusack,Robert Kouba
1991,412105,Bella Thorne,Halston Sage,Taylor John Smith,Brent Bonacorso
1992,484510,Anna Kendrick,Justin Timberlake,Zooey Deschanel,Joel Crawford
1993,387426,Tilda Swinton,Ahn Seo-hyun,Paul Dano,Bong Joon-ho
1994,445954,Antonio Banderas,Karl Urban,Paz Vega,Isaac Florentine
1995,403119,Mandy Moore,Claire Holt,Matthew Modine,Johannes Roberts
1996,420622,Luke Evans,Rebecca Hall,Bella Heathcote,Angela Robinson
1997,345915,Bruce Willis,Jason Momoa,John Goodman,Mark Cullen
1998,423087,Josh Hartnett,Mira Sorvino,Sarah Dumont,Scott Waugh
1999,394830,Sophie Cookson,Corneliu Ulici,Ada Lupu,Xavier Gens
2000,419831,Madison Wolfe,Imogen Poots,Sydney Wade,Anders Walter
2001,283984,Noriaki Sugiyama,Noriko Shitaya,Hiroshi Kamiya,Tomonori Sudo
2002,408648,Kevin Conroy,Melissa Rauch,Loren Lester,Sam Liu
2003,399057,Colin Farrell,Nicole Kidman,Barry Keoghan,Yorgos Lanthimos
2004,339988,Emma Watson,Tom Hanks,John Boyega,James Ponsoldt
2005,431819,Suzu Hirose,Masaki Suda,Mamoru Miyano,Nobuyuki Takeuchi
2006,203835,Bella Thorne,Cameron Monaghan,Jennifer Jason Leigh,Franck Khalfoun
2007,438747,Mandy Moore,Zachary Levi,Eden Espinosa,Stephen Sandoval
2008,372343,Michael Fassbender,Rebecca Ferguson,Charlotte Gainsbourg,Tomas Alfredson
2009,441701,Sandra Escacena,Bruna González,Claudia Placer,Paco Plaza
2010,291276,Noomi Rapace,Orlando Bloom,Michael Douglas,Michael Apted
2011,451955,Marine Vacth,Jérémie Renier,Jacqueline Bisset,François Ozon
2012,452970,Showtaro Morikubo,Ai Kayano,Sumire Uesaka,Junji Shimizu
2013,293768,Halle Berry,Sage Correa,Chris McGinn,Luis Prieto
2014,485415,Sophie Skelton,Johnathon Schaech,Cristina Serafini,Hèctor Hernández Vicens
2015,445030,Yoko Hikasa,Ai Kayano,Yoshitsugu Matsuoka,Atsuko Ishizuka
2016,406563,Lin Shaye,Leigh Whannell,Angus Sampson,Adam Robitel
2017,445651,Amandla Stenberg,Harris Dickinson,Patrick Gibson,Jennifer Yuh Nelson
2018,345940,Jason Statham,Li Bingbing,Rainn Wilson,Jon Turteltaub
2019,324857,Shameik Moore,Jake Johnson,Hailee Steinfeld,Rodney Rothman
2020,299536,Robert Downey Jr.,Chris Hemsworth,Mark Ruffalo,Anthony Russo
2021,353081,Tom Cruise,Henry Cavill,Ving Rhames,Christopher McQuarrie
2022,523931,Michael Madsen,Scott C. Roe,Ego Mikitas,James Thomas
2023,337167,Dakota Johnson,Jamie Dornan,Eric Johnson,James Foley
2024,383498,Ryan Reynolds,Josh Brolin,Morena Baccarin,David Leitch
2025,439079,Taissa Farmiga,Demián Bichir,Bonnie Aarons,Corin Hardy
2026,480530,Michael B. Jordan,Sylvester Stallone,Tessa Thompson,Steven Caple Jr.
2027,405774,Sandra Bullock,Trevante Rhodes,John Malkovich,Susanne Bier
2028,333339,Tye Sheridan,Olivia Cooke,Ben Mendelsohn,Steven Spielberg
2029,400535,Benicio del Toro,Josh Brolin,Isabela Merced,Stefano Sollima
2030,335983,Tom Hardy,Michelle Williams,Riz Ahmed,Ruben Fleischer
2031,417261,Alex Roe,Jessica Rothe,John Benjamin Hickey,Bethany Ashton Wolf
2032,351286,Chris Pratt,Bryce Dallas Howard,Rafe Spall,J. A. Bayona
2033,420634,David Howard Thornton,Jenna Kanell,Samantha Scaffidi,Damien Leone
2034,345887,Denzel Washington,Pedro Pascal,Ashton Sanders,Antoine Fuqua
2035,369972,Ryan Gosling,Claire Foy,Jason Clarke,Damien Chazelle
2036,268896,John Boyega,Scott Eastwood,Cailee Spaeny,Steven S. DeKnight
2037,346910,Boyd Holbrook,Trevante Rhodes,Sterling K. Brown,Shane Black
2038,427641,Dwayne Johnson,Naomie Harris,Malin Åkerman,Brad Peyton
2039,518068,Ha Jung-woo,Ju Ji-hoon,Kim Hyang-gi,Kim Yong-hwa
2040,442249,Y'lan Noel,Lex Scott Davis,Joivan Wade,Gerard McMurray
2041,400155,Adam Sandler,Andy Samberg,Selena Gomez,Genndy Tartakovsky
2042,260513,Craig T. Nelson,Holly Hunter,Sarah Vowell,Brad Bird
2043,284054,Chadwick Boseman,Michael B. Jordan,Lupita Nyong'o,Ryan Coogler
2044,454983,Joey King,Joel Courtney,Jacob Elordi,Vince Marcello
2045,297802,Jason Momoa,Amber Heard,Willem Dafoe,James Wan
2046,336843,Dylan O'Brien,Kaya Scodelario,Thomas Brodie-Sangster,Wes Ball
2047,429351,Chris Hemsworth,Michael Shannon,Michael Peña,Nicolai Fuglsig
2048,424783,Hailee Steinfeld,John Cena,Jorge Lendeborg Jr.,Travis Knight
2049,447332,Emily Blunt,John Krasinski,Millicent Simmonds,John Krasinski
2050,360920,Benedict Cumberbatch,Rashida Jones,Kenan Thompson,Scott Mosier
2051,424694,Rami Malek,Gwilym Lee,Ben Hardy,Bryan Singer
2052,404368,John C. Reilly,Sarah Silverman,Gal Gadot,Rich Moore
2053,493922,Toni Collette,Alex Wolff,Milly Shapiro,Ari Aster
2054,332562,Bradley Cooper,Lady Gaga,Sam Elliott,Bradley Cooper
2055,402900,Sandra Bullock,Cate Blanchett,Sarah Paulson,Gary Ross
2056,407439,Rooney Mara,Joaquin Phoenix,Chiwetel Ejiofor,Garth Davis
2057,466282,Lana Condor,Noah Centineo,Janel Parrish,Susan Johnson
2058,449443,Gerard Butler,Dawn Olivieri,O'Shea Jackson Jr.,Christian Gudegast
2059,490132,Viggo Mortensen,Mahershala Ali,Linda Cardellini,Peter Farrelly
2060,338970,Alicia Vikander,Dominic West,Walton Goggins,Roar Uthaug
2061,440471,Sylvester Stallone,Dave Bautista,Jesse Metcalfe,Steven C. Miller
2062,399402,Gerard Butler,Gary Oldman,Toby Stephens,Donovan Marsh
2063,505262,Daiki Yamashita,Kenta Miyake,Mirai Shida,Kenji Nagasaki
2064,300668,Natalie Portman,Jennifer Jason Leigh,Gina Rodriguez,Alex Garland
2065,385448,Poppy Drayton,Shirley MacLaine,Loreto Peralta,Chris Bouchard
2066,338952,Eddie Redmayne,Katherine Waterston,Dan Fogler,David Yates
2067,567604,Ryan Reynolds,Josh Brolin,Morena Baccarin,David Leitch
2068,401981,Jennifer Lawrence,Joel Edgerton,Matthias Schoenaerts,Francis Lawrence
2069,363088,Paul Rudd,Evangeline Lilly,Michael Peña,Peyton Reed
2070,504253,Mahiro Takasugi,Lynn,Yukiyo Fujii,Shinichiro Ushijima
2071,348350,Alden Ehrenreich,Joonas Suotamo,Woody Harrelson,Ron Howard
2072,438799,Jovan Adepo,Wyatt Russell,Pilou Asbæk,Julius Avery
2073,428078,Hera Hilmar,Robert Sheehan,Hugo Weaving,Christian Rivers
2074,537996,Tim Blake Nelson,James Franco,Zoe Kazan,Joel Coen
2075,476968,Jim Caviezel,James Faulkner,Olivier Martinez,Andrew Hyatt
2076,491418,Mark Wahlberg,Rose Byrne,Allyn Rachel,Sean Anders
2077,476299,Crystal Reed,Mylène Farmer,Anastasia Phillips,Pascal Laugier
2078,534338,Brenton Thwaites,David Strathairn,Hill Harper,Perry Lang
2079,460555,Zhang Yi,Johnny Huang,Hai Qing,Dante Lam
2080,424139,Jamie Lee Curtis,Judy Greer,Andi Matichak,David Gordon Green
2081,564147,Yash,Ramachandra Raju,Srinidhi Shetty,Prashanth Neel
2082,548066,Katie Douglas,Celina Martin,Peter Outerbridge,Danishka Esterhazy
2083,416194,Kristoffer Joner,Ane Dahl Torp,Jonas Hoff Oftebro,John Andreas Andersen
2084,442062,Jeremy Ray Taylor,Madison Iseman,Caleel Harris,Ari Sandel
2085,506680,Samuel Hunt,Merritt Patterson,Bob Gunton,Harold Cronk
2086,489929,Winona Ryder,Keanu Reeves,DJ Dallenbach,Victor Levin
2087,447200,Dwayne Johnson,Neve Campbell,Chin Han,Rawson Marshall Thurber
2088,513347,Taito Ban,Mariya Ise,Minako Kotobuki,Yoshitaka Takeuchi
2089,434555,Shay Mitchell,Grey Damon,Stana Katic,Diederik Van Rooijen
2090,454286,David A.R. White,John Corbett,Jennifer Taylor,Michael Mason
2091,454992,Mila Kunis,Kate McKinnon,Justin Theroux,Susanna Fogel
2092,496704,Michael Gross,Jamie Kennedy,Tanya van Graan,Don Michael Paul
2093,375588,Taron Egerton,Jamie Foxx,Ben Mendelsohn,Otto Bathurst
2094,522417,Zach McGowan,Peter Mensah,Pearl Thusi,Don Michael Paul
2095,476292,Manaka Iwami,Miyu Irino,Yuuki Sakurai,Mari Okada
2096,552095,Max Calinescu,Devan Cohen,Drew Davis,Charles E. Bastien
2097,445571,Jason Bateman,Rachel McAdams,Kyle Chandler,John Francis Daley
2098,460019,Lucy Hale,Violett Beane,Tyler Posey,Jeff Wadlow
2099,419478,Bella Thorne,Patrick Schwarzenegger,Rob Riggle,Scott Speer
2100,419743,Rachel Weisz,Rachel McAdams,Alessandro Nivola,Sebastián Lelio
2101,454615,Jean-Claude Van Damme,Dolph Lundgren,Patrick Kilpatrick,Pasha Patriki
2102,504172,Clint Eastwood,Bradley Cooper,Laurence Fishburne,Clint Eastwood
2103,447665,Alain Moussi,Christopher Lambert,Jean-Claude Van Damme,Dimitri Logothetis
2104,426543,Mackenzie Foy,Jayden Fowora-Knight,Tom Sweet,Joe Johnston
2105,446021,Jeff Bridges,Cynthia Erivo,Dakota Johnson,Drew Goddard
2106,347375,Mark Wahlberg,Lauren Cohan,Iko Uwais,Peter Berg
2107,463272,Rowan Atkinson,Emma Thompson,Olga Kurylenko,David Kerr
2108,454619,Anna Faris,Eugenio Derbez,Eva Longoria,Rob Greenberg
2109,474392,Taylor James,Jackson Rathbone,Billy Zane,Bruce Macdonald
2110,517814,Zain Al Rafeea,Yordanos Shifera,Boluwatife Treasure Bankole,Nadine Labaki
2111,401478,Danny Trejo,Zach McGowan,Danny Glover,Don Michael Paul
2112,487242,Christian Slater,Tara Strong,Billy Brown,Sam Liu
2113,474395,Greg Cipes,Scott Menville,Khary Payton,Aaron Horvath
2114,455980,Ed Helms,Jon Hamm,Jeremy Renner,Jeff Tomsic
2115,499726,Virginie Ledoyen,Marie-Josée Croze,Axelle Laffont,Axelle Laffont
2116,416494,Ross Lynch,Olivia Holt,Harvey Guillén,Scott Speer
2117,536115,Mamoru Miyano,Takahiro Sakurai,Kana Hanazawa,Kobun Shizuno
2118,399035,Liam Neeson,Vera Farmiga,Patrick Wilson,Jaume Collet-Serra
2119,507076,Sofia Boutella,Romain Guillermic,Souheila Yacoub,Gaspar Noé
2120,407436,Rohan Chand,Christian Bale,Andy Serkis,Andy Serkis
2121,395990,Bruce Willis,Vincent D'Onofrio,Dean Norris,Eli Roth
2122,470044,Amandla Stenberg,Regina Hall,Russell Hornsby,"George Tillman, Jr."
2123,437557,Leslie Mann,John Cena,Ike Barinholtz,Kay Cannon
2124,400650,Emily Blunt,Ben Whishaw,Emily Mortimer,Rob Marshall
2125,381719,James Corden,Rose Byrne,Margot Robbie,Will Gluck
2126,459910,Jason Momoa,Stephen Lang,Garret Dillahunt,Lin Oeding
2127,483980,Milo Manheim,Meg Donnelly,Trevor Tordjman,Paul Hoen
2128,450001,Zhang Jin,Dave Bautista,Liu Yan,Yuen Woo-ping
2129,500475,Trevor Jackson,Jason Mitchell,Michael Kenneth Williams,Director X.
2130,529216,Adriana Ugarte,Chino Darín,Javier Gutiérrez,Oriol Paulo
2131,484247,Anna Kendrick,Blake Lively,Henry Golding,Paul Feig
2132,500664,Logan Marshall-Green,Betty Gabriel,Harrison Gilbertson,Leigh Whannell
2133,487558,John David Washington,Adam Driver,Topher Grace,Spike Lee
2134,438590,Alex Neustaedter,Becky G,Alex MacNicoll,Oliver Daly
2135,470878,J. Michael Finley,Dennis Quaid,Cloris Leachman,Jon Erwin
2136,451915,Steve Carell,Timothée Chalamet,Maura Tierney,Felix van Groeningen
2137,370567,Johnny Depp,Emily Blunt,James McAvoy,John Stevenson
2138,399360,Kodi Smit-McPhee,Jóhannes Haukur Jóhannesson,Marcin Kowalczyk,Albert Hughes
2139,474335,Kyrie Irving,Lil Rel Howery,Shaquille O'Neal,Charles Stone III
2140,458423,Amanda Seyfried,Lily James,Julie Walters,Ol Parker
2141,471506,Chloë Grace Moretz,Isabelle Huppert,Maika Monroe,Neil Jordan
2142,527729,Christian Clavier,Guillaume Briat,Alex Lutz,Alexandre Astier
2143,375262,Olivia Colman,Emma Stone,Rachel Weisz,Yorgos Lanthimos
2144,446807,Claire Foy,Sverrir Gudnason,Lakeith Stanfield,Fede Álvarez
2145,458594,Jennifer Garner,John Gallagher Jr.,John Ortiz,Pierre Morel
2146,454227,Chris Pine,Aaron Taylor-Johnson,Florence Pugh,David Mackenzie
2147,487670,Jerry O'Connell,Rebecca Romijn,Rainn Wilson,Sam Liu
2148,556803,Vanessa Hudgens,Sam Palladio,Nick Sagar,Mike Rohl
2149,300681,Keanu Reeves,Alice Eve,Thomas Middleditch,Jeffrey Nachmanoff
2150,455207,Constance Wu,Henry Golding,Michelle Yeoh,Jon M. Chu
2151,505058,Colin Woodell,Betty Gabriel,Rebecca Rittenhouse,Stephen Susco
2152,416234,Jason Clarke,Helen Mirren,Sarah Snook,Michael Spierig
2153,463116,Nadia Dorofieieva,Oleksii Zavhorodnii,Yevhen Malukha,Oleg Malamuzh
2154,426613,Chloë Grace Moretz,John Gallagher Jr.,Sasha Lane,Desiree Akhavan
2155,460668,Amy Schumer,Michelle Williams,Tom Hopper,Abby Kohn
2156,401200,Matthias Schoenaerts,Léa Seydoux,Peter Simonischek,Thomas Vinterberg
2157,503619,Daniel Doheny,Geraldine Viswanathan,Luke Spencer Roberts,Jake Szymanski
2158,449176,Nick Robinson,Jennifer Garner,Josh Duhamel,Greg Berlanti
2159,513691,Scott Adkins,Louis Mandylor,Michael Paré,Jesse V. Johnson
2160,361292,Dakota Johnson,Tilda Swinton,Mia Goth,Luca Guadagnino
2161,497727,Antonio Banderas,Miloš Biković,Lyubov Aksyonova,Alexandr Boguslavsky
2162,475210,Theo James,Forest Whitaker,Kat Graham,David M. Rosenthal
2163,429415,Michael Peña,Lizzy Caplan,Israel Broussard,Ben Young
2164,439015,Joey King,Javier Botet,Julia Goldani Telles,Sylvain White
2165,339380,Felicity Jones,Armie Hammer,Justin Theroux,Mimi Leder
2166,396461,Andrew Garfield,Riley Keough,Topher Grace,David Robert Mitchell
2167,401469,Viola Davis,Michelle Rodriguez,Elizabeth Debicki,Steve McQueen
2168,457136,Saoirse Ronan,Margot Robbie,Jack Lowden,Josie Rourke
2169,492719,Mamoru Miyano,Yuki Kaji,Tomokazu Sugita,Kobun Shizuno
2170,420814,Ewan McGregor,Hayley Atwell,Bronte Carmichael,Marc Forster
2171,473149,Paula Patton,Omar Epps,Missi Pyle,Deon Taylor
2172,489430,Maxi Ghione,Norberto Gonzalo,Elvira Onetto,Demián Rugna
2173,426618,Amandla Stenberg,George MacKay,Abbie Cornish,Amma Asante
2174,498248,Daniah De Villiers,Mélanie Laurent,Langley Kirkwood,Gilles de Maistre
2175,491584,Yoo Ah-in,Steven Yeun,Jun Jong-seo,Lee Chang-dong
2176,446894,Channing Tatum,James Corden,Zendaya,Karey Kirkpatrick
2177,500919,Nicolas Cage,Sophie Skelton,Dwayne Cameron,York Alec Shackleton
2178,385332,Margot Robbie,Simon Pegg,Dexter Fletcher,Vaughn Stein
2179,456154,Raphaël Personnaz,Virginie Efira,Dominique Pinon,Alexandre Espigares
2180,396806,Clive Owen,Amanda Seyfried,Colm Feore,Andrew Niccol
2181,537915,Josephine Langford,Hero Fiennes Tiffin,Shane Paul McGhie,Jenny Gage
2182,820232,Natsuki Hanae,Akari Kito,Takahiro Sakurai,Haruo Sotozaki
2183,299534,Robert Downey Jr.,Chris Evans,Mark Ruffalo,Anthony Russo
2184,330457,Idina Menzel,Kristen Bell,Josh Gad,Chris Buck
2185,329996,Colin Farrell,Michael Keaton,Danny DeVito,Tim Burton
2186,458156,Keanu Reeves,Halle Berry,Ian McShane,Chad Stahelski
2187,474350,James McAvoy,Jessica Chastain,Isaiah Mustafa,Andy Muschietti
2188,384018,Dwayne Johnson,Jason Statham,Idris Elba,David Leitch
2189,301528,Tom Hanks,Tim Allen,Annie Potts,Josh Cooley
2190,429617,Tom Holland,Samuel L. Jackson,Jake Gyllenhaal,Jon Watts
2191,420818,Chiwetel Ejiofor,John Oliver,James Earl Jones,Jon Favreau
2192,496243,Song Kang-ho,Lee Sun-kyun,Cho Yeo-jeong,Bong Joon-ho
2193,475557,Joaquin Phoenix,Robert De Niro,Zazie Beetz,Todd Phillips
2194,487297,Taraji P. Henson,Aldis Hodge,Josh Brener,Adam Shankman
2195,299537,Brie Larson,Samuel L. Jackson,Ben Mendelsohn,Ryan Fleck
2196,166428,Jay Baruchel,America Ferrera,F. Murray Abraham,Dean DeBlois
2197,530915,George MacKay,Dean-Charles Chapman,Mark Strong,Sam Mendes
2198,423204,Gerard Butler,Morgan Freeman,Jada Pinkett Smith,Ric Roman Waugh
2199,521029,Vera Farmiga,Patrick Wilson,Mckenna Grace,Gary Dauberman
2200,290859,Linda Hamilton,Arnold Schwarzenegger,Mackenzie Davis,Tim Miller
2201,373571,Kyle Chandler,Vera Farmiga,Millie Bobby Brown,Michael Dougherty
2202,522938,Sylvester Stallone,Paz Vega,Sergio Peris-Mencheta,Adrian Grünberg
2203,704264,Aaron LaPlante,Jon Olson,Bryan Andrews,Genndy Tartakovsky
2204,181812,Carrie Fisher,Mark Hamill,Daisy Ridley,J.J. Abrams
2205,287947,Zachary Levi,Mark Strong,Asher Angel,David F. Sandberg
2206,512200,Dwayne Johnson,Kevin Hart,Jack Black,Jake Kasdan
2207,506574,Dove Cameron,Cameron Boyce,Sofia Carson,Kenny Ortega
2208,554596,Omar Chaparro,Martha Higareda,Carla Adell,Nacho G. Velilla
2209,420817,Will Smith,Mena Massoud,Naomi Scott,Guy Ritchie
2210,450465,James McAvoy,Bruce Willis,Samuel L. Jackson,M. Night Shyamalan
2211,546554,Daniel Craig,Chris Evans,Ana de Armas,Rian Johnson
