,Movie ID,Budget,Revenue,Genre 1,Genre 2,Genre 3,Genre 4,Genre 5,Release Date,Run Time
321,11130,40000000,134734481,Comedy,Drama,Family,Romance,N/A,2004-08-06,113
322,558,200000000,788976453,Action,Adventure,Fantasy,N/A,N/A,2004-06-25,127
323,7220,33000000,54700105,Action,Crime,Drama,N/A,N/A,2004-04-15,124
324,747,6100000,30097092,Horror,Comedy,N/A,N/A,N/A,2004-04-09,99
325,11024,80000000,181466833,Mystery,Fantasy,Adventure,Comedy,N/A,2004-03-24,93
326,27,1000000,1574623,Drama,Music,Romance,N/A,N/A,2004-07-16,69
327,2502,75000000,288500217,Action,Drama,Thriller,N/A,N/A,2004-07-23,108
328,594,60000000,219417255,Comedy,Drama,N/A,N/A,N/A,2004-06-17,128
329,36648,65000000,128905366,Action,Horror,Fantasy,N/A,N/A,2004-12-08,123
330,16907,0,17400000,Comedy,Action,Animation,Adventure,N/A,2004-08-21,82
331,11358,56000000,57223890,Adventure,Drama,Action,Thriller,N/A,2004-04-02,86
332,1577,45000000,129394835,Horror,Action,Science Fiction,N/A,N/A,2004-09-10,94
333,163,110000000,362744280,Thriller,Crime,N/A,N/A,N/A,2004-12-09,125
334,14442,31000000,27388767,Family,Fantasy,Comedy,N/A,N/A,2004-04-09,96
335,1970,10000000,183474602,Horror,Mystery,Thriller,N/A,N/A,2004-10-22,92
336,9352,25000000,20796847,Comedy,N/A,N/A,N/A,N/A,2004-02-20,93
337,17111,125000,0,Horror,Mystery,Thriller,N/A,N/A,2004-09-09,97
338,11774,140000000,209073645,Adventure,Comedy,Family,N/A,N/A,2004-12-16,108
339,9477,120000000,203567857,Adventure,War,History,Action,N/A,2004-07-07,126
340,9472,20000000,167722310,Comedy,N/A,N/A,N/A,N/A,2004-06-18,92
341,39203,0,0,Animation,Mystery,N/A,N/A,N/A,2004-04-17,110
342,1538,65000000,217764291,Drama,Crime,Thriller,N/A,N/A,2004-08-04,120
343,693,80000000,516642939,Comedy,Romance,N/A,N/A,N/A,2004-12-22,115
344,1677,40000000,124731534,Drama,Music,N/A,N/A,N/A,2004-10-29,152
345,11636,0,8712057,Action,Thriller,Crime,Drama,N/A,2004-09-23,123
346,44728,0,13422333,Animation,Adventure,Action,N/A,N/A,2004-03-06,95
347,1966,155000000,167298192,War,History,Action,Adventure,Drama,2004-11-21,175
348,13969,30000000,0,Family,Comedy,Drama,Romance,N/A,2004-09-24,105
349,70,30000000,216763646,Drama,N/A,N/A,N/A,N/A,2004-12-15,132
350,2567,110000000,213700000,Drama,N/A,N/A,N/A,N/A,2004-12-17,170
351,48266,0,0,Drama,N/A,N/A,N/A,N/A,2004-05-19,110
352,9711,0,0,Science Fiction,Action,Horror,N/A,N/A,2004-11-26,111
353,395,70000000,177427090,Adventure,Science Fiction,Action,Horror,N/A,2004-08-12,101
354,314,100000000,82102379,Action,Fantasy,Mystery,Crime,N/A,2004-07-22,104
355,11026,80000000,78000586,Horror,Mystery,Thriller,N/A,N/A,2004-08-20,114
356,2288,27000000,115505027,Drama,Romance,N/A,N/A,N/A,2004-12-03,104
357,11658,1500000,0,Action,Adventure,Drama,History,War,2004-02-05,148
358,1586,40000000,92913171,Mystery,Thriller,N/A,N/A,N/A,2004-03-12,96
359,10718,40000000,46546197,Action,N/A,N/A,N/A,N/A,2004-01-16,84
360,10304,7000000,0,Adventure,Horror,Action,Science Fiction,N/A,2004-04-24,92
361,9833,70000000,154648887,Thriller,Drama,Romance,N/A,N/A,2004-12-08,143
362,540,3500000,0,Action,Comedy,Romance,N/A,N/A,2004-01-21,91
363,21385,0,0,Adventure,Animation,Comedy,Family,N/A,2004-08-04,68
364,10204,110000000,72178895,Action,Adventure,Comedy,N/A,N/A,2004-06-16,120
365,17047,26000000,28818995,Comedy,Action,Adventure,Family,Romance,2004-03-12,100
366,13673,60000000,0,Comedy,Family,N/A,N/A,N/A,2004-11-24,99
367,11282,9000000,23936908,Comedy,Adventure,N/A,N/A,N/A,2004-05-30,88
368,421,50000000,34808403,Adventure,Comedy,Drama,N/A,N/A,2004-12-10,119
369,7092,0,0,Action,Animation,Fantasy,Horror,N/A,2004-05-11,30
370,9393,4500000,3764219,Drama,N/A,N/A,N/A,N/A,2004-07-04,117
371,2539,80000000,55041367,Comedy,N/A,N/A,N/A,N/A,2004-12-17,130
372,9801,40000000,262500000,Comedy,Romance,N/A,N/A,N/A,2004-11-10,108
373,11045,25000000,71255003,Action,Comedy,Thriller,Crime,N/A,2004-10-06,97
374,674,150000000,895921036,Adventure,Fantasy,Family,N/A,N/A,2005-11-16,157
375,411,180000000,745013115,Adventure,Family,Fantasy,N/A,N/A,2005-12-07,143
376,118,150000000,474968763,Adventure,Comedy,Family,Fantasy,N/A,2005-07-13,115
377,7214,30000000,76669806,Drama,History,N/A,N/A,N/A,2005-01-14,136
378,3933,40000000,118133252,Romance,Fantasy,Animation,N/A,N/A,2005-09-12,77
379,953,75000000,542063846,Family,Animation,Adventure,Comedy,N/A,2005-05-25,86
380,272,150000000,374218673,Action,Crime,Drama,N/A,N/A,2005-06-10,140
381,4348,28000000,121616555,Drama,Romance,N/A,N/A,N/A,2005-09-16,127
382,561,100000000,230884728,Fantasy,Action,Horror,N/A,N/A,2005-02-08,121
383,15906,0,0,Animation,Family,Romance,N/A,N/A,2005-10-04,85
384,74,132000000,603873119,Adventure,Thriller,Science Fiction,N/A,N/A,2005-06-28,117
385,11283,25000000,123276807,Fantasy,Comedy,Family,N/A,N/A,2005-10-21,97
386,9982,150000000,314432665,Animation,Family,Comedy,N/A,N/A,2005-11-04,81
387,787,110000000,487287646,Action,Comedy,Drama,Thriller,N/A,2005-06-07,120
388,8274,7000000,0,Comedy,N/A,N/A,N/A,N/A,2005-10-31,94
389,8643,19000000,145166804,Crime,Drama,Horror,Thriller,N/A,2005-09-09,122
390,215,4000000,147748505,Horror,N/A,N/A,N/A,N/A,2005-10-28,93
391,254,207000000,562363449,Adventure,Drama,Action,N/A,N/A,2005-12-12,187
392,9928,75000000,262511490,Animation,Comedy,Family,Science Fiction,N/A,2005-03-10,91
393,1495,130000000,218122627,Drama,Action,Adventure,History,War,2005-05-03,144
394,20760,0,0,Animation,Family,Comedy,Science Fiction,N/A,2005-01-22,68
395,1895,113000000,850000000,Adventure,Action,Science Fiction,N/A,N/A,2005-05-17,140
396,8982,6000000,27165581,Action,Crime,Drama,Thriller,N/A,2005-08-11,111
397,9335,32000000,89083229,Action,Thriller,Crime,N/A,N/A,2005-08-03,87
398,10214,84000000,0,Fantasy,Comedy,Family,Adventure,N/A,2005-02-18,94
399,10066,40000000,68766121,Horror,Thriller,N/A,N/A,N/A,2005-04-30,113
400,9288,0,0,Action,Adventure,Fantasy,TV Movie,N/A,2005-09-01,105
401,9291,82000000,190320568,Comedy,N/A,N/A,N/A,N/A,2005-05-27,113
402,14199,50000000,71992655,Adventure,Family,Science Fiction,N/A,N/A,2005-06-10,92
403,16910,0,10200000,Animation,Adventure,Fantasy,N/A,N/A,2005-08-06,96
404,533,30000000,192610372,Adventure,Animation,Comedy,Family,N/A,2005-09-04,85
405,25,72000000,97076152,Drama,War,N/A,N/A,N/A,2005-11-04,123
406,9738,100000000,333535934,Action,Adventure,Fantasy,Science Fiction,N/A,2005-06-29,106
407,6795,65000000,65079104,Science Fiction,Adventure,Family,N/A,N/A,2005-11-06,101
408,42246,0,0,Family,Animation,Comedy,Action,Adventure,2005-10-11,75
409,9392,3500000,57130027,Adventure,Horror,N/A,N/A,N/A,2005-07-08,99
410,6957,26000000,177378645,Comedy,Romance,N/A,N/A,N/A,2005-08-11,116
411,142,14000000,178043761,Drama,Romance,N/A,N/A,N/A,2005-09-10,134
412,10022,56000000,198636868,Comedy,Family,Action,N/A,N/A,2005-03-04,95
413,11459,35000000,86369815,Adventure,Comedy,Family,N/A,N/A,2005-07-29,100
414,1690,4800000,81979826,Horror,N/A,N/A,N/A,N/A,2005-09-17,94
415,10012,35000000,19294901,Horror,Comedy,N/A,N/A,N/A,2005-02-25,97
416,11679,60000000,71073932,Action,Adventure,Crime,Mystery,Thriller,2005-04-27,101
417,10065,19000000,108047131,Horror,N/A,N/A,N/A,N/A,2005-04-14,90
418,14174,2200000,0,Drama,N/A,N/A,N/A,N/A,2005-09-10,93
419,6519,50000000,110803676,Comedy,Adventure,Action,N/A,N/A,2005-08-05,104
420,7553,3000000,18637690,Comedy,N/A,N/A,N/A,N/A,2005-10-07,94
421,15657,0,0,Adventure,Animation,Family,N/A,N/A,2005-06-13,72
422,10320,50000000,161451538,Drama,Horror,Thriller,N/A,N/A,2005-03-10,110
423,42968,0,0,Horror,Mystery,N/A,N/A,N/A,2005-11-03,101
424,8488,70000000,371600000,Comedy,Drama,Romance,N/A,N/A,2005-02-11,118
425,11637,32000000,97918663,Family,Adventure,Comedy,Romance,N/A,2005-01-20,95
426,1656,75000000,142400065,Action,Adventure,Western,N/A,N/A,2005-10-24,129
427,13461,0,5151936,Drama,N/A,N/A,N/A,N/A,2005-11-18,100
428,13417,0,0,Animation,Comedy,Family,N/A,N/A,2005-12-05,75
429,9042,30000000,33296457,Action,Adventure,Horror,Thriller,N/A,2005-08-26,97
430,24615,0,0,Mystery,Family,Animation,Adventure,Comedy,2005-02-08,74
431,44729,0,10494545,Action,Animation,Comedy,N/A,N/A,2005-03-05,92
432,8202,62000000,53321673,Science Fiction,Action,Thriller,N/A,N/A,2005-11-30,93
433,11453,22000000,22400154,Comedy,N/A,N/A,N/A,N/A,2005-08-12,83
434,11451,50000000,144146816,Comedy,Family,Adventure,Fantasy,Romance,2005-06-22,100
435,1904,85000000,162242962,Drama,Romance,History,N/A,N/A,2005-12-06,146
436,9522,40000000,288485135,Comedy,Romance,N/A,N/A,N/A,2005-07-13,119
437,9885,1000000,30894796,Horror,Thriller,N/A,N/A,N/A,2005-09-16,104
438,16320,39000000,38869464,Science Fiction,Action,Adventure,Thriller,N/A,2005-09-25,119
439,12700,30000000,251495,Horror,N/A,N/A,N/A,N/A,2005-05-20,117
440,13922,80000000,10166502,Action,History,War,N/A,N/A,2005-08-12,132
441,1830,50000000,72617068,Crime,Drama,Thriller,N/A,N/A,2005-09-16,122
442,11171,0,1524966,Drama,N/A,N/A,N/A,N/A,2005-03-30,105
443,20558,0,0,Mystery,Animation,Family,Adventure,Comedy,2005-12-13,75
444,34067,0,0,Family,Adventure,Animation,Fantasy,Action,2005-07-16,103
445,20941,0,837000,Drama,War,N/A,N/A,N/A,2005-01-28,120
446,5289,30000000,7000000,Drama,Action,Crime,N/A,N/A,2005-01-17,106
447,8968,20000000,67192859,Thriller,Horror,Drama,Mystery,N/A,2005-02-04,89
448,9947,43000000,56681566,Action,Fantasy,Science Fiction,N/A,N/A,2005-01-13,97
449,8292,45000000,92374674,Action,Crime,N/A,N/A,N/A,2005-08-11,109
450,1544,0,2455831,Drama,Comedy,Romance,N/A,N/A,2005-02-01,93
451,14175,35000000,61746888,Family,Animation,Adventure,Comedy,War,2005-03-25,76
452,9641,60000000,129181830,Comedy,Family,Adventure,N/A,N/A,2005-12-21,94
453,10982,15000000,51053787,Animation,Comedy,Family,Crime,N/A,2005-12-16,82
454,8814,60000000,58072119,Action,Horror,Science Fiction,N/A,N/A,2005-10-20,105
455,69,28000000,186797986,Drama,Music,Romance,N/A,N/A,2005-09-13,136
456,647,0,0,Animation,Action,Adventure,Fantasy,Science Fiction,2005-07-14,101
457,4550,0,23803308,Drama,Thriller,N/A,N/A,N/A,2005-07-29,115
458,10040,0,101393569,Action,Comedy,N/A,N/A,N/A,2005-03-11,115
459,10033,0,50817508,Comedy,Romance,N/A,N/A,N/A,2005-11-23,96
460,1420,0,0,Drama,Comedy,N/A,N/A,N/A,2005-09-03,128
461,187,40000000,158733820,Thriller,Action,Crime,N/A,N/A,2005-04-01,124
462,6439,30000000,90754475,Comedy,Family,N/A,N/A,N/A,2005-01-06,102
463,7364,130000000,119269486,Action,Adventure,Comedy,Drama,Mystery,2005-04-06,124
464,7453,50000000,104478416,Adventure,Comedy,Science Fiction,N/A,N/A,2005-04-28,109
465,11460,26000000,57891803,Thriller,Mystery,N/A,N/A,N/A,2005-08-19,85
466,921,88000000,108539911,Romance,Drama,History,N/A,N/A,2005-06-02,144
467,13682,20000000,52900000,Family,Animation,Comedy,Fantasy,N/A,2005-02-11,68
468,14003,0,0,Action,Adventure,Animation,Drama,N/A,2005-07-21,105
469,11096,30000000,127369981,Horror,Mystery,N/A,N/A,N/A,2005-01-27,101
470,10851,27000000,7164778,Drama,Thriller,Crime,Mystery,N/A,2005-09-11,111
471,8066,50000000,8342132,Mystery,Thriller,Drama,N/A,N/A,2005-09-24,99
472,21481,20000000,0,Comedy,Drama,Family,Fantasy,TV Movie,2005-10-14,86
473,10048,135000000,76932943,Science Fiction,N/A,N/A,N/A,N/A,2005-07-27,121
474,58,200000000,1065659812,Adventure,Fantasy,Action,N/A,N/A,2006-07-06,151
475,13002,0,0,Animation,Family,N/A,N/A,N/A,2006-09-19,82
476,11565,40000000,138259062,Comedy,Crime,N/A,N/A,N/A,2006-01-26,99
477,956,150000000,398479497,Adventure,Action,Thriller,N/A,N/A,2006-04-25,126
478,350,0,326551094,Comedy,Drama,Romance,N/A,N/A,2006-06-29,109
479,9072,64000000,101595121,Comedy,Crime,N/A,N/A,N/A,2006-08-31,98
480,13285,0,0,Animation,Family,Adventure,Fantasy,N/A,2006-03-14,75
481,1579,40000000,120654337,Action,Drama,History,N/A,N/A,2006-12-07,139
482,950,80000000,660998756,Animation,Family,Comedy,Adventure,N/A,2006-03-29,91
483,920,120000000,461983149,Animation,Adventure,Comedy,Family,N/A,2006-06-08,117
484,1124,40000000,109676311,Drama,Mystery,Science Fiction,N/A,N/A,2006-10-19,130
485,4257,45000000,178262620,Comedy,N/A,N/A,N/A,N/A,2006-04-12,83
486,9753,9000000,0,Thriller,Mystery,Drama,Romance,N/A,2006-05-05,95
487,8275,0,0,Comedy,N/A,N/A,N/A,N/A,2006-12-21,97
488,11619,149000000,178120010,Adventure,Animation,Comedy,Family,N/A,2006-10-22,84
489,15255,0,0,Action,Crime,Thriller,N/A,N/A,2006-04-11,93
490,1948,12000000,42931041,Action,Thriller,Crime,N/A,N/A,2006-08-31,88
491,7512,30000000,495303,Comedy,Science Fiction,Adventure,N/A,N/A,2006-09-01,84
492,1427,60000000,135039924,Crime,Fantasy,Drama,N/A,N/A,2006-09-13,147
493,1271,65000000,456082343,Action,Adventure,War,N/A,N/A,2006-03-09,117
494,1422,90000000,291465000,Drama,Thriller,Crime,N/A,N/A,2006-10-04,151
495,1417,19000000,83258226,Fantasy,Drama,War,N/A,N/A,2006-10-10,118
496,1246,24000000,155929020,Drama,N/A,N/A,N/A,N/A,2006-12-20,101
497,9513,60000000,141702264,Animation,Comedy,Family,Adventure,N/A,2006-06-15,78
498,10781,16000000,107363905,Horror,Thriller,N/A,N/A,N/A,2006-10-05,91
499,503,160000000,181674817,Adventure,Action,Drama,Thriller,N/A,2006-05-10,98
500,1593,110000000,574480841,Action,Adventure,Comedy,Family,Fantasy,2006-12-20,108
501,214,10000000,164874275,Horror,Thriller,Crime,N/A,N/A,2006-10-27,108
502,9836,100000000,384335608,Animation,Comedy,Family,N/A,N/A,2006-11-16,108
503,36557,150000000,599045960,Adventure,Action,Thriller,N/A,N/A,2006-11-14,144
504,9297,75000000,140175006,Animation,Comedy,Family,Fantasy,N/A,2006-06-30,91
505,9530,50000000,87528173,Family,Comedy,N/A,N/A,N/A,2006-04-28,99
506,9353,35000000,99255460,Comedy,Family,N/A,N/A,N/A,2006-06-16,92
507,1402,55000000,307077295,Drama,N/A,N/A,N/A,N/A,2006-12-14,117
508,7518,80000000,343397247,Family,Comedy,Animation,N/A,N/A,2006-05-17,83
509,752,54000000,132511035,Action,Thriller,Science Fiction,N/A,N/A,2006-02-23,132
510,9286,25000000,118890272,Horror,Mystery,N/A,N/A,N/A,2006-02-09,93
511,9339,82500000,240685326,Comedy,Drama,Fantasy,N/A,N/A,2006-06-23,107
512,9948,24000000,0,Adventure,Animation,Comedy,Family,N/A,2006-11-09,69
513,1372,100000000,171720398,Drama,Thriller,Action,N/A,N/A,2006-12-07,143
514,9792,15000000,69623713,Horror,Thriller,N/A,N/A,N/A,2006-03-10,107
515,1255,11000000,88489643,Horror,Drama,Science Fiction,N/A,N/A,2006-07-27,119
516,25565,0,0,Animation,Action,Thriller,Science Fiction,N/A,2006-10-16,22
517,3093,70000000,38629478,Crime,Mystery,Thriller,N/A,N/A,2006-03-29,114
518,834,50000000,111476513,Fantasy,Action,Thriller,N/A,N/A,2006-01-12,106
519,591,125000000,767820459,Thriller,Mystery,N/A,N/A,N/A,2006-05-17,149
520,7551,75000000,180557550,Action,Thriller,Science Fiction,N/A,N/A,2006-11-22,126
521,18861,0,3224000,Adventure,Animation,Action,N/A,N/A,2006-08-05,95
522,21705,0,0,Family,Animation,N/A,N/A,N/A,2006-05-17,70
523,1452,270000000,391081192,Science Fiction,Action,Adventure,N/A,N/A,2006-06-28,154
524,9904,80000000,102338515,Family,Animation,N/A,N/A,N/A,2006-04-06,95
525,10010,0,0,Adventure,Animation,Family,N/A,N/A,2006-08-17,73
526,388,45000000,186003591,Crime,Drama,Thriller,N/A,N/A,2006-03-17,129
527,21316,0,0,Animation,Comedy,Family,N/A,N/A,2006-06-23,73
528,4977,0,946590,Animation,Mystery,Science Fiction,Thriller,N/A,2006-10-01,90
529,18925,100000,10178331,Drama,N/A,N/A,N/A,N/A,2006-09-29,111
530,39205,0,0,Animation,Mystery,N/A,N/A,N/A,2006-04-15,110
531,588,50000000,100605135,Horror,Mystery,N/A,N/A,N/A,2006-04-21,125
532,9655,20000000,33889159,Comedy,Romance,N/A,N/A,N/A,2006-03-17,105
533,9906,50000000,55181129,Fantasy,Adventure,Animation,Comedy,Family,2006-07-28,88
534,12096,65000000,158851357,Comedy,Mystery,Crime,Adventure,Family,2006-02-10,93
535,9986,85000000,144000000,Comedy,Family,Fantasy,N/A,N/A,2006-12-07,97
536,7484,85000000,197309027,Animation,Family,Adventure,Comedy,N/A,2006-09-27,86
537,44730,0,7232965,Animation,Adventure,Action,Comedy,Science Fiction,2006-03-04,94
538,14191,12000000,23006849,Fantasy,Romance,Family,Comedy,N/A,2006-03-03,104
539,10947,4200000,0,Comedy,Drama,Family,Music,Romance,2006-01-20,98
540,9762,12000000,114194847,Music,Drama,Romance,Crime,N/A,2006-08-11,104
541,14069,0,3800000,Fantasy,Animation,Drama,Science Fiction,N/A,2006-07-15,98
542,326,33000000,62022014,Action,Crime,Thriller,Adventure,N/A,2006-08-17,105
543,9992,86000000,107944236,Adventure,Fantasy,Animation,Family,N/A,2006-12-13,94
544,12225,0,2294291,Drama,Comedy,Romance,N/A,N/A,2006-05-09,102
545,25676,0,0,Drama,Action,Comedy,N/A,N/A,2006-09-28,126
546,186,27000000,56308881,Drama,Thriller,Crime,Mystery,N/A,2006-02-24,110
547,9718,72500000,162966177,Comedy,N/A,N/A,N/A,N/A,2006-08-04,108
548,13205,0,0,Animation,Drama,Family,N/A,N/A,2006-01-26,72
549,9788,23000000,38505009,Comedy,N/A,N/A,N/A,N/A,2006-08-18,93
550,9957,0,0,Comedy,N/A,N/A,N/A,N/A,2006-04-07,85
551,9708,40000000,38805380,Horror,Comedy,Mystery,Thriller,N/A,2006-08-31,102
552,9693,76000000,70595464,Drama,Action,Thriller,Science Fiction,N/A,2006-09-22,109
553,1887,40000000,60917189,Drama,History,N/A,N/A,N/A,2006-05-24,123
554,13355,0,0,Fantasy,Animation,Comedy,Family,Mystery,2006-09-19,80
555,9969,51000000,47231070,Comedy,Family,N/A,N/A,N/A,2006-11-22,93
556,16007,20000000,29667169,Fantasy,Mystery,Thriller,N/A,N/A,2006-06-17,126
557,37933,22000000,68625104,Animation,Fantasy,Adventure,N/A,N/A,2006-07-29,115
558,12763,30000000,65742992,Comedy,Music,Drama,N/A,N/A,2006-03-17,108
559,9767,52000000,205668210,Romance,Comedy,N/A,N/A,N/A,2006-06-01,106
560,10073,20000000,48548426,Comedy,Romance,N/A,N/A,N/A,2006-02-17,83
561,1491,16500000,87892388,Fantasy,Drama,Thriller,Romance,N/A,2006-08-18,110
562,2486,100000000,249288105,Fantasy,Action,Adventure,Family,N/A,2006-12-14,104
563,4643,10000000,94973540,Action,Adventure,Drama,N/A,N/A,2006-09-28,139
564,6641,0,0,Comedy,Romance,N/A,N/A,N/A,2006-09-09,91
565,1581,85000000,194168700,Comedy,Romance,N/A,N/A,N/A,2006-12-08,136
566,9975,50000000,69834815,Adventure,Animation,Comedy,Family,N/A,2006-02-10,87
567,16237,0,0,Animation,Action,Science Fiction,TV Movie,N/A,2006-09-15,75
568,582,2000000,70000000,Drama,Thriller,N/A,N/A,N/A,2006-03-15,137
569,1381,35000000,15304890,Drama,Adventure,Science Fiction,Romance,N/A,2006-11-22,96
570,1440,26000000,14821658,Drama,Romance,N/A,N/A,N/A,2006-10-06,137
571,9954,20000000,37597471,Fantasy,Horror,Adventure,Action,N/A,2006-09-08,97
572,16808,0,26900000,Family,Animation,Action,Adventure,Fantasy,2006-07-15,107
573,9907,51000000,116476887,Animation,Comedy,Family,N/A,N/A,2006-08-04,90
574,14620,6000000,0,Drama,Science Fiction,Thriller,N/A,N/A,2006-08-17,95
575,9053,21000000,7563172,Adventure,Action,Thriller,N/A,N/A,2006-09-07,87
576,675,150000000,938212738,Adventure,Fantasy,Mystery,N/A,N/A,2007-06-28,138
577,1267,150000000,169332978,Animation,Comedy,Family,N/A,N/A,2007-03-23,95
578,285,300000000,961000000,Adventure,Fantasy,Action,N/A,N/A,2007-05-19,169
579,2062,150000000,623726000,Animation,Comedy,Family,Fantasy,N/A,2007-06-28,111
580,559,258000000,894983373,Fantasy,Action,Adventure,N/A,N/A,2007-05-01,139
581,7326,7500000,232372681,Comedy,Drama,Romance,N/A,N/A,2007-12-05,96
582,20982,0,10000000,Animation,Action,Fantasy,N/A,N/A,2007-08-04,94
583,8363,20000000,170812526,Comedy,N/A,N/A,N/A,N/A,2007-03-20,113
584,810,160000000,813367380,Fantasy,Adventure,Animation,Comedy,Family,2007-05-17,93
585,13186,4000000,0,Horror,Thriller,N/A,N/A,N/A,2007-08-25,96
586,35,75000000,527068851,Animation,Comedy,Family,N/A,N/A,2007-07-25,87
587,8277,10000000,18610260,Comedy,N/A,N/A,N/A,N/A,2007-12-26,89
588,5174,140000000,258022233,Action,Comedy,Crime,N/A,N/A,2007-08-08,91
589,440,40000000,130290885,Fantasy,Action,Science Fiction,Thriller,Horror,2007-12-25,94
590,9757,10000000,159313561,Comedy,N/A,N/A,N/A,N/A,2007-02-08,102
591,14001,20000000,22217407,Horror,N/A,N/A,N/A,N/A,2007-03-16,89
592,13283,0,0,Animation,Family,N/A,N/A,N/A,2007-09-17,85
593,6479,150000000,585410052,Drama,Science Fiction,Thriller,N/A,N/A,2007-12-12,101
594,6477,60000000,361366633,Comedy,Family,Fantasy,Animation,N/A,2007-12-13,92
595,1250,110000000,228738393,Thriller,Action,Fantasy,N/A,N/A,2007-01-15,114
596,16119,0,0,Animation,Romance,Family,Fantasy,N/A,2007-02-06,74
597,4523,85000000,340487652,Comedy,Family,Fantasy,Romance,N/A,2007-11-20,107
598,1949,65000000,84785914,Crime,Drama,Mystery,Thriller,N/A,2007-03-02,157
599,1265,60000000,137587063,Adventure,Drama,Family,N/A,N/A,2007-02-15,96
600,7485,61000000,95696996,Action,Drama,Mystery,Thriller,Crime,2007-03-22,124
601,9793,15000000,37697773,Horror,Thriller,N/A,N/A,N/A,2007-03-22,89
602,6977,25000000,171627166,Crime,Drama,Thriller,N/A,N/A,2007-06-13,122
603,3021,25000000,132963417,Horror,Mystery,Thriller,N/A,N/A,2007-06-22,104
604,16962,0,0,Animation,Family,Fantasy,Romance,N/A,2007-03-13,75
605,1571,110000000,383531464,Action,Thriller,N/A,N/A,N/A,2007-06-20,128
606,5559,150000000,287594577,Family,Animation,Adventure,Comedy,N/A,2007-10-28,91
607,14324,38000000,5410749,Adventure,Action,Comedy,Romance,N/A,2007-12-17,93
608,23827,215000,193355800,Horror,Mystery,N/A,N/A,N/A,2007-09-14,85
609,663,10000000,139352633,Horror,Thriller,Crime,N/A,N/A,2007-10-24,93
610,1979,130000000,301913131,Adventure,Fantasy,Action,Thriller,N/A,2007-06-13,92
611,4982,100000000,266465037,Drama,Crime,N/A,N/A,N/A,2007-11-02,157
612,5876,18000000,57470220,Horror,Science Fiction,Thriller,N/A,N/A,2007-11-21,126
613,10431,25000000,40452643,Action,Thriller,N/A,N/A,N/A,2007-08-24,103
614,11199,0,253625427,Action,Adventure,Comedy,N/A,N/A,2007-03-02,100
615,2310,70000000,195735876,Adventure,Action,Animation,N/A,N/A,2007-11-05,115
616,8329,1500000,32511655,Horror,Mystery,N/A,N/A,N/A,2007-11-23,78
617,5915,15000000,56255142,Adventure,Drama,N/A,N/A,N/A,2007-09-11,148
618,6637,130000000,459242249,Action,Adventure,Mystery,Thriller,N/A,2007-12-13,124
619,1691,10200000,35728183,Horror,N/A,N/A,N/A,N/A,2007-06-08,93
620,298,85000000,311312624,Crime,Thriller,N/A,N/A,N/A,2007-06-06,122
621,15137,0,20000000,Animation,Science Fiction,Action,Drama,N/A,2007-09-01,101
622,1562,15000000,65048678,Horror,Thriller,Science Fiction,N/A,N/A,2007-04-26,100
623,19580,5000000,0,Action,Adventure,Comedy,TV Movie,N/A,2007-03-04,95
624,7345,25000000,77208711,Drama,N/A,N/A,N/A,N/A,2007-12-26,158
625,2082,15000000,80460948,Horror,N/A,N/A,N/A,N/A,2007-08-31,110
626,1534,45000000,30822861,Adventure,Action,N/A,N/A,N/A,2007-01-11,99
